0.2702745771485,0.940504520597056,0.418235168948107,0.00483726251612436,0.576667984527674,0.0517711024272695,0.329102103029629,0.0562235616410927,Box
0.270388308008113,0.940370985541927,0.418316173128513,0.0055975969812089,0.576511670414464,0.0521123399349008,0.329138128156737,0.0560721373273716,Box
0.270408576061738,0.940347471760481,0.418330562711205,0.00573336271551545,0.576483816569823,0.0521729412225269,0.329144551241415,0.0560452313542724,Box
0.270427038863624,0.940325990034221,0.41834347619894,0.00585640362743639,0.576458457099328,0.0522281333180654,0.32915041579699,0.0560207388737768,Box
0.270443696413769,0.940306153305017,0.418354617064766,0.00596947031595846,0.576435592002981,0.0522784663088471,0.329155721823463,0.0559983917200399,Box
0.270458958996661,0.940288445395532,0.418364464543316,0.00607086361191077,0.576414528399073,0.0523242152385376,0.329160469320834,0.0559781898930617,Box
0.270472908669196,0.940272576012169,0.418372910447747,0.00616326152323446,0.576395404863946,0.052365838513246,0.329164937553654,0.0559597758383825,Box
0.270485463374478,0.940258254861329,0.418380247572494,0.00624790681217377,0.576378082821259,0.0524036111766377,0.329168847257371,0.0559429707787724,Box
0.27049711545389,0.940245094884882,0.418386729076779,0.00632455073689196,0.576362285118328,0.0524380833160438,0.329172756961088,0.0559277747142313,Box
0.270507536679843,0.940233289611892,0.418392284658146,0.00639486294654576,0.576348011755154,0.0524694382939078,0.329176108135702,0.0559140982561443,Box
0.270517055279926,0.940222935806893,0.418396666935504,0.00645914348369208,0.576334985579053,0.0524979511538953,0.329179180045766,0.0559016732386666,Box
0.27052567125414,0.940212969060024,0.41840055255737,0.00651772377795001,0.576323206590026,0.0525242636645589,0.329181972691278,0.0558904996617982,Box
0.270533384602483,0.94020348613582,0.418403879199092,0.00657063795822945,0.576312674788072,0.052548834232008,0.329184486072239,0.0558802199710792,Box
0.270540605609442,0.940194874092409,0.418406127878446,0.00661930284758916,0.57630325159685,0.0525714794937986,0.329187278717751,0.0558710129437396,Box
0.270546841933635,0.940186358813531,0.418407283258911,0.00666302478157268,0.57629493701636,0.0525925661748183,0.329189512834161,0.0558626998025495,Box
0.270552339745752,0.940178617650915,0.418407447020393,0.00670205399223332,0.576287315317577,0.0526120025938451,0.329191188421468,0.0558551911588939,Box
0.270557427273382,0.940171166781897,0.418406898602995,0.00673953453937791,0.576280386500503,0.0526298804321009,0.329192864008776,0.0558483976241579,Box
0.270561940402732,0.940164780322739,0.418405654427842,0.00677312064698638,0.576274427717818,0.0526460163271421,0.329194539596083,0.0558422298097265,Box
0.270565961190698,0.940158587392646,0.418403439758433,0.00680337105391623,0.576268746087817,0.0526608686850777,0.329195656654288,0.0558368664928297,Box
0.270569079352794,0.940152781520684,0.418399611721474,0.00683050249303831,0.576263757339523,0.0526746208683514,0.329195935918839,0.0558321288962374,Box
0.270571705173507,0.940147169177787,0.41839470404179,0.00685511441884655,0.576259322896595,0.0526874562394068,0.329195935918839,0.0558279276313349,Box
0.270573674539041,0.940141750363956,0.418388527132285,0.00687727506273813,0.57625516560635,0.0526991914358004,0.329195098125185,0.0558239051436623,Box
0.270574823335603,0.940136815372788,0.418381256995356,0.00689801540588342,0.576251562621471,0.0527101015011975,0.329193422537878,0.0558199720446046,Box
0.270575643904576,0.940132073910685,0.418373228446258,0.00691599682532991,0.576248236789275,0.05272027811682,0.32919146768602,0.0558164858886216,Box
0.2705749053925,0.940127429213116,0.418362111678377,0.0069327405731149,0.576245326686103,0.0527299963263334,0.329187278717751,0.055812374012334,Box
0.270572361628685,0.940121526576621,0.418348122577027,0.00694405971704945,0.576242970888298,0.0527403563043996,0.329180576368522,0.0558078151929717,Box
0.270566945873465,0.940109914832697,0.418333066726415,0.00695233919617192,0.576242139430249,0.0527555753872225,0.329170522844678,0.0558026306533047,Box
0.270551108892293,0.940088142812838,0.418308976225483,0.00694505055048486,0.576248098212933,0.0527802376358933,0.329149578003337,0.0557976248908677,Box
0.270459861622531,0.939946866595093,0.418277538273486,0.00682372609909125,0.576331521170516,0.0529175761061867,0.329078365542776,0.05581067562865,Box
0.270033658098121,0.939576355199376,0.418129872363708,0.00621892059959657,0.576605070868634,0.0532722907534262,0.328628749615313,0.0560800929141019,Box
0.268884040967398,0.938438307530264,0.417855402845763,0.00453975267275129,0.5774304315586,0.0543540374897351,0.327504151267554,0.0568259515172242,Box
0.266622060537312,0.935285525525758,0.418456145345624,0.00119683803810302,0.579160141453186,0.0573457791203168,0.32539793802226,0.0593602975282171,Box
0.262842355735359,0.929046535515245,0.42023094522233,0.00441928925305142,0.582591291668693,0.0632647188013157,0.322423491287225,0.0638000512554318,Box
0.257183794156663,0.918847263474824,0.424317393281393,0.0133614353533481,0.58793742834737,0.0729382795596991,0.318181462754208,0.0717203294828592,Box
0.249308137270686,0.902647913055132,0.432732956512599,0.0268000007477029,0.59523763001752,0.0882985514641995,0.312135664484866,0.0842963243312145,Box
0.239461883996821,0.880198638232731,0.447940629849437,0.0457389683809549,0.604863281274359,0.109580971892463,0.305079766333765,0.10267426600997,Box
0.22729776954583,0.849366264884199,0.473734354629063,0.0741093464458285,0.616445491896818,0.138814171239802,0.296051143392852,0.126770486775535,Box
0.213913797260055,0.810382350536293,0.518590198290624,0.116705274062859,0.629664289112376,0.17577362219397,0.286595804217677,0.157895960054731,Box
0.19951675052061,0.764628305657871,0.593988877949496,0.182304648232945,0.643494762299309,0.219147916557986,0.276032901832366,0.196369803202919,Box
0.184311197172385,0.712525636553383,0.721749217085003,0.289336032782009,0.658979421274711,0.268540991453568,0.265760993109426,0.24124744672595,Box
0.168192842898952,0.668992240935945,0.875931264526773,0.435450978242852,0.673807505544093,0.309814960706804,0.253274237230768,0.282122715014704,Box
